B0006HP7NC,[0.6249],[4],"[[battery, price]]","[[battery price, 0.6249, 4]]"
B00NGKYCNM,[0.9685],[2],"[[order, replace, flex, cable, replace, lcd, experience, reboot, loop, problem, disconnect, camera, flex, cable, phone, boot, order, replacement, instal, phone, boot, fine, try, use, front, face, camera, phone, freeze, become, showing, blur, screen, camera, pull, replace, working, fine, complete, leave, phone, work, br, notice, cable, piece, lay, attach, sticker, look, give, shot, anywaysbr, didnt, bother, return, glad, phone, life, toss]]","[[order replace flex cable replace lcd experience reboot loop problem disconnect camera flex cable phone boot order replacement instal phone boot fine try use front face camera phone freeze become showing blur screen camera pull replace working fine complete leave phone work br notice cable piece lay attach sticker look give shot anywaysbr didnt bother return glad phone life toss, 0.9685, 2]]"
B00NOAQMQE,"[-0.6249, 0.4404, 0.7717]","[1, 5, 5]","[[clean, delete, face, phone, attempt, protector, repeat, attempt, get, bubble, get, stick, throw, away, cleaning, screen, include, towel, attempt, protector, lot, difficulty, removing, air, bubble, include, card, remove, air, bubble, useless, get, place, couple, air, bubble, think, make, reinstall, phone, case, less, hr, film, start, peel, bottom, phone, ya, get, pay, wont, get, brand], [product, crystal, clear, view], [protection]]","[[clean delete face phone attempt protector repeat attempt get bubble get stick throw away cleaning screen include towel attempt protector lot difficulty removing air bubble include card remove air bubble useless get place couple air bubble think make reinstall phone case less hr film start peel bottom phone ya get pay wont get brand, -0.6249, 1], [product crystal clear view, 0.4404, 5], [protection, 0.7717, 5]]"
B00NUEMMKE,[0.85],[2],"[[cant, use, aux, cord, thick, cant, use, fingerprint, security, password, protect, phone, cute, backing]]","[[cant use aux cord thick cant use fingerprint security password protect phone cute backing, 0.85, 2]]"
B00NY7MQ76,[0.8213],[3],"[[try, daughter, iphone, fan, feel, fit]]","[[try daughter iphone fan feel fit, 0.8213, 3]]"
B00O66E58M,"[0.9837, 0.765, 0.3182]","[5, 5, 5]","[[cool], [thing, keep, get, cooler, dev, team, adding, functionality, take, bit, get, use, quirk, everything, simple, gui, dont, need, dev, background, put, limiter, force, amputee, friend, love, technology, develop, basis, hope, use, device, remain, novelty, become, mainstream, admit, im, point, outlook, reading, email, thing, faster, keyboard, mean, mainstream, think, price, tag, worth, think, configurability, gui, allow, anyone, love, thing, minute, put, say, cool, reaction, get, meeting, make, fist, pointer, show, screen, underscore, service, flow, try, demonstrate, wear, longsleeved, shirt, everyone, look, device, attach, computer, couldnt, great], [perfect, emg, amplifier, skin, preparation, easy, use, everybody]]","[[cool, 0.9837, 5], [thing keep get cooler dev team adding functionality take bit get use quirk everything simple gui dont need dev background put limiter force amputee friend love technology develop basis hope use device remain novelty become mainstream admit im point outlook reading email thing faster keyboard mean mainstream think price tag worth think configurability gui allow anyone love thing minute put say cool reaction get meeting make fist pointer show screen underscore service flow try demonstrate wear longsleeved shirt everyone look device attach computer couldnt great, 0.765, 5], [perfect emg amplifier skin preparation easy use everybody, 0.3182, 5]]"
B00OGL2A98,[0.3919],[4],"[[fiddle, contact, get, work, sound, get, bit, distroted, volume, work]]","[[fiddle contact get work sound get bit distroted volume work, 0.3919, 4]]"
B00OMW1MZ4,[-0.2263],[1],"[[stop, work, month, use, blank, white, screen, receive, usb, port, charger]]","[[stop work month use blank white screen receive usb port charger, -0.2263, 1]]"
B00P0B3WNG,"[0.743, 0.8957, 0.0, 0.8216]","[5, 5, 5, 4]","[[amaze, apple, watch, band], [cant, believe, quality, product, price], [get, moko, sport, band, amazon, color, apple, band, br, br, tell, apple, band, waysbr, br, seems, protrude, watch, mold, line, side, band, see, photo, apple, band, notbr, br, doubt, anyone, notice, thing, seem, way, save, get, exerciseyard, work, band, get, multiple, color, day, way, im, spending, get, color], [feel, apple, band, way, cheaper, price, super, take, look, million, buck]]","[[amaze apple watch band, 0.743, 5], [cant believe quality product price, 0.8957, 5], [get moko sport band amazon color apple band br br tell apple band waysbr br seems protrude watch mold line side band see photo apple band notbr br doubt anyone notice thing seem way save get exerciseyard work band get multiple color day way im spending get color, 0.0, 5], [feel apple band way cheaper price super take look million buck, 0.8216, 4]]"
B00P1R9OBS,[0.9628],[5],"[[case, mint, color, background, rose, shade, pink, leaf, polka, dot, pull, thing, perfect, seem, construct, impress]]","[[case mint color background rose shade pink leaf polka dot pull thing perfect seem construct impress, 0.9628, 5]]"
B00P2PO5P4,[0.6369],[5],"[[itefast, shippinga]]","[[itefast shippinga, 0.6369, 5]]"
B00PBDUZQ0,[0.4588],[3],"[[ok, product, ok, get, pay]]","[[ok product ok get pay, 0.4588, 3]]"
B00PBUNB1E,"[0.2732, 0.4927, 0.6124, 0.0]","[4, 4, 4, 5]","[[loveeee], [precharged, light, work], [come, usb, charger, charge, night, perform, purchase, use, ipad], [come, light]]","[[loveeee, 0.2732, 4], [precharged light work, 0.4927, 4], [come usb charger charge night perform purchase use ipad, 0.6124, 4], [come light, 0.0, 5]]"
B00PK5P88Y,[0.93],[5],"[[phone, case, multiple, use, make, stood, teething, child, gnaw, wear, show, design, awesome, purchase, came, earlier, expect, issue, purchase, seller]]","[[phone case multiple use make stood teething child gnaw wear show design awesome purchase came earlier expect issue purchase seller, 0.93, 5]]"
B00PKVA8LU,[0.1027],[4],"[[phone, att, z, cut, sheet, fit]]","[[phone att z cut sheet fit, 0.1027, 4]]"
B00PL1JIXI,[0.9455],[5],"[[im, prone, drop, thing, im, verify, force, case, withstand, feel, cute, picture, go, cover, anything, girl, bookclub, think]]","[[im prone drop thing im verify force case withstand feel cute picture go cover anything girl bookclub think, 0.9455, 5]]"
B00Q5WQMS6,[0.0],[2],"[[advertise, matte, screen, protector, matte, shiny, reflective]]","[[advertise matte screen protector matte shiny reflective, 0.0, 2]]"
B00Q91CA0C,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00Q9N9T90,[0.6705],[5],[[protect]],"[[protect, 0.6705, 5]]"
B00Q9QIQ96,"[0.34, 0.6249, 0.9709]","[3, 5, 4]","[[awesome, buy, product, color, work, fashion, ability, coordinate, phone, coverage, clothing, color, love, applies, fit, allow, handle, phone, ease, give, star, indention, offon, button, highlow, case, allow, quick, control, operating, phone, make, concert, effort, push, harder, side, phone, use, case], [difficult, charge, usb, remove, case, ensure, usb, stay, plug, make, dont, bump, move, phone, come, otherwise, serve, purpose, buy], [product]]","[[awesome buy product color work fashion ability coordinate phone coverage clothing color love applies fit allow handle phone ease give star indention offon button highlow case allow quick control operating phone make concert effort push harder side phone use case, 0.34, 3], [difficult charge usb remove case ensure usb stay plug make dont bump move phone come otherwise serve purpose buy, 0.6249, 5], [product, 0.9709, 4]]"
B00QB8AV2W,[-0.5719],[1],"[[product, stop, work, month, delivery, br, led, stop, work, day, entire, workingbr, buy, ledsbr, end, month]]","[[product stop work month delivery br led stop work day entire workingbr buy ledsbr end month, -0.5719, 1]]"
B00QCDS416,[0.8955],[5],"[[fit, perfect, quality, fast, shipping]]","[[fit perfect quality fast shipping, 0.8955, 5]]"
B00QSJ9K7G,"[-0.296, 0.7506, -0.7556, 0.4927]","[1, 5, 3, 4]","[[havent, use, start, vehicle, use, charge, laptop, smart, phone, tablet, toy, phone, charge, car, use, charge, something, need, emergency, help, car, house, cant, say, im, look, use, jump, start, car, need, buy, battery, comfort, know, use, thing], [pwerfull, butthis, hour, deliver, couldnt, use, jump, car, get, open, wait, charge, attempt, jump, start, v, chrysler, sebring, jump, ease, piece, cake, hook, cable, light, come, radio, come, heae, alarm, reprograming, start, car, unhook, cable, drive, jumpbox, passenger, seat, notice, red, dettached, fuse, blow, compact, time, use, kinda, thingthats, red, connect, unhook, everything, battery, feature, cool, emergency, kit, stuck, emergency, situation, box, blow, fuse, use], [buy, doesnt, turn, light, plug, nothing, cant, charge, cell, phone, let, start, car]]","[[havent use start vehicle use charge laptop smart phone tablet toy phone charge car use charge something need emergency help car house cant say im look use jump start car need buy battery comfort know use thing, -0.296, 1], [pwerfull butthis hour deliver couldnt use jump car get open wait charge attempt jump start v chrysler sebring jump ease piece cake hook cable light come radio come heae alarm reprograming start car unhook cable drive jumpbox passenger seat notice red dettached fuse blow compact time use kinda thingthats red connect unhook everything battery feature cool emergency kit stuck emergency situation box blow fuse use, 0.7506, 5], [buy doesnt turn light plug nothing cant charge cell phone let start car, -0.7556, 3], [, 0.4927, 4]]"
B00QTE09SY,"[0.5233, 0.7574, 0.5927, 0.5719, 0.3612, 0.4535, 0.6249, 0.6249, 0.6779, 0.6249, 0.8892, 0.4497, -0.2584, 0.6213, 0.7003, 0.2023, -0.6124, 0.0, 0.4404, 0.5719, 0.4404, 0.6249, 0.5412, 0.4939, -0.6808, 0.7823, 0.4669, 0.3182, 0.8439, -0.4255, 0.0, 0.6249, -0.2755, 0.0, 0.8883, -0.5574, 0.7845, 0.5625, -0.3017, 0.6597, 0.2263, 0.4404, 0.9808, -0.2846, -0.6236, 0.0, 0.2732, 0.0, 0.0, 0.7876, -0.5994, 0.6797, 0.7964, 0.8908, 0.5267, 0.5719, 0.7351, 0.8096]","[5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 3, 1, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5]","[[use, office, charge, iphone, ipad, time], [connection, secure], [work, iphone, ipad, cable, question, manufacturer, service, representative, product, assist, answer, question, concern], [work], [thanks], [charge, phone, wall, adapter, say, charger, thing, suppose, build, quality, notch], [amp, port, lose, connection, plug, swivel, way, intend, contact, iclever, warranty, card, quick, respond, send, replacement, recommend], [bulky, turn, amaze, surge, protector, give, plugins, computer, lamp, need, wall, charger, electronics, need, charge, time, went, plug, panic, wouldnt, fit, wall, way, picture, turn, voila, work, go], [work, fari, recommend, product], [quality], [work, great], [wall, charger, ability, charge, different, device, time, seem, charge, older, wall, charger, use, charge, ipad, iphone, get, type, error, message, case, charging, device, dont, use, usb, port, see, glowing, light, come, thats, use, annoying, recommend, iclever, wall, charger, think, good, value, price], [charge, ipad, mini, ipad, air, fine], [nifty, work, device, love, light, indicate, port, power], [excellent, product, super, fast, charge, ipadsiphones, device, way, faster, charger, ive, use, charge, im, charger], [work, great], [work, real], [working, intend, charge, carry, backpack, use, school, work, issue], [excellent], [thing, inexpensive, working], [buy, iphone, ipad, charger, borrow, month, complaint, port, charger, convenient, need, charger, charge, iphone, ipad, mobile, device, time, charger, blue, led, port, spot, dark, dont, want, turn, light, compact, fit, travel, bag, find], [quality, accessory, adjust, voltage, requirement, buy], [work, great], [purchase, kid, steal, lose, wall, charger, port, need, charge, quite, fast], [product, work, charging, device], [charge, wanttwo, thing, time], [work, want, problem], [work, price], [perfect], [product, shipping, amazon, charge, follow, issue, android, phone, android, tablet, iphone, ipad, air, ipad, air, work, backlight, night, cover, plug, usb, jack], [quality, buy, item, thank], [work, great, purchase], [amp, outlet, need, charge, power, hungry, device, charger, youre, look, watt, solution, watt, watt, outlet, goodhope, keep, work], [describe], [usb, device, make, addition, technology, accessory, take, charge, phone, tablet], [perfect], [use, week, work, fine], [asinbqtesy, iclever, w, usb, travel, wall, charger, smartid, technology, plug, iphone, ipad, samsung, galaxy, htc, nexus, moto, blackberry, bluetooth, speaker, headset, power, bank, white, great, product, solves, simple, problem, end, race, wife, charger, outlet, worry, different, device, thing, know, need, handle, job, quality, seem, excellent], [work, usb, port, manufacture, plug, usb, cable, disappoint, course, miss, window, return, defective, product, know, buy, type, product, amazon, call, ihassle], [charger, ive, own, change, own, care, think, experience, try, buy, market, brand, charger, cord, ive, stick, apple, name, brand, product, apple, charger, ipad, give, sudden, situation, need, hurry, couldnt, find, amazon, charger, fit, bill, decent, review, come, boy, make, choice, see, anyhow, thing, charge, ever, take, room, others, port, work, well, cord, cord, tend, cause, charge, take, longer, shorter, cord, take, charge, start, charge, battery, etc, recommend, anyone, cant, wait, try, product, name, brandbr, im, include, pic, apple, single, port, charger, show, tiny, space, take, booklet, come, box, order, answer, question, u, know, aggravate, info, get, chance, please, let, know, pay, give, honest, review, item, purchase, appreciate], [get, seem, work, charge, phone, charge, kindle], [purchase, business, trip, malaysia, work, fine, trip, v, home, stop, work, got, malaysia, v, rat, v, v, voltage, doesnt, work, v, im, home, thank, goodness, gopro, charger, work, time], [nasty], [work, great, issue], [work, suppose, simple, device, simple, job, ], [worth, penny, order], [perfect, allow, charge, work, unit], [charger, stop, work, month, last, suck, garbage], [work, great, ipads, phone, gadget, gopro, etc, money], [anchor, charger, preference, adequate, take, minute, charge, phone, compare, anchor, complaint], [charge, fine, slip, wall, outlet], [buying, product, online, wasnt, apple, glow, review, think, try, glad, worth, penny, ship, accomadates, device, iphone, get, charge, unsupported, device, popping], [work, great, issue, delivers, power, say, price], [work, advertise, wish, blue, socket, light, bit, brighter], [item, perform, design, rattle, shook, make, compare, apple, counterpart], [thing, dont, glow, blue], [charger, seem, build, port, amperage, charger, nice, dont, lead, sleeping, hormone, thing, keep, awake, recommend]]","[[use office charge iphone ipad time, 0.5233, 5], [connection secure, 0.7574, 5], [work iphone ipad cable question manufacturer service representative product assist answer question concern, 0.5927, 5], [work, 0.5719, 5], [thanks, 0.3612, 4], [charge phone wall adapter say charger thing suppose build quality notch, 0.4535, 5], [amp port lose connection plug swivel way intend contact iclever warranty card quick respond send replacement recommend, 0.6249, 4], [bulky turn amaze surge protector give plugins computer lamp need wall charger electronics need charge time went plug panic wouldnt fit wall way picture turn voila work go, 0.6249, 5], [work fari recommend product, 0.6779, 5], [quality, 0.6249, 5], [work great, 0.8892, 5], [wall charger ability charge different device time seem charge older wall charger use charge ipad iphone get type error message case charging device dont use usb port see glowing light come thats use annoying recommend iclever wall charger think good value price, 0.4497, 3], [charge ipad mini ipad air fine, -0.2584, 1], [nifty work device love light indicate port power, 0.6213, 4], [excellent product super fast charge ipadsiphones device way faster charger ive use charge im charger, 0.7003, 5], [work great, 0.2023, 5], [work real, -0.6124, 4], [working intend charge carry backpack use school work issue, 0.0, 5], [excellent, 0.4404, 5], [thing inexpensive working, 0.5719, 5], [buy iphone ipad charger borrow month complaint port charger convenient need charger charge iphone ipad mobile device time charger blue led port spot dark dont want turn light compact fit travel bag find, 0.4404, 5], [quality accessory adjust voltage requirement buy, 0.6249, 5], [work great, 0.5412, 5], [purchase kid steal lose wall charger port need charge quite fast, 0.4939, 5], [product work charging device, -0.6808, 5], [charge wanttwo thing time, 0.7823, 4], [work want problem, 0.4669, 5], [work price, 0.3182, 5], [perfect, 0.8439, 5], [product shipping amazon charge follow issue android phone android tablet iphone ipad air ipad air work backlight night cover plug usb jack, -0.4255, 3], [quality buy item thank, 0.0, 5], [work great purchase, 0.6249, 5], [amp outlet need charge power hungry device charger youre look watt solution watt watt outlet goodhope keep work, -0.2755, 4], [describe, 0.0, 5], [usb device make addition technology accessory take charge phone tablet, 0.8883, 5], [perfect, -0.5574, 5], [use week work fine, 0.7845, 5], [asinbqtesy iclever w usb travel wall charger smartid technology plug iphone ipad samsung galaxy htc nexus moto blackberry bluetooth speaker headset power bank white great product solves simple problem end race wife charger outlet worry different device thing know need handle job quality seem excellent, 0.5625, 1], [work usb port manufacture plug usb cable disappoint course miss window return defective product know buy type product amazon call ihassle, -0.3017, 5], [charger ive own change own care think experience try buy market brand charger cord ive stick apple name brand product apple charger ipad give sudden situation need hurry couldnt find amazon charger fit bill decent review come boy make choice see anyhow thing charge ever take room others port work well cord cord tend cause charge take longer shorter cord take charge start charge battery etc recommend anyone cant wait try product name brandbr im include pic apple single port charger show tiny space take booklet come box order answer question u know aggravate info get chance please let know pay give honest review item purchase appreciate, 0.6597, 5], [get seem work charge phone charge kindle, 0.2263, 5], [purchase business trip malaysia work fine trip v home stop work got malaysia v rat v v voltage doesnt work v im home thank goodness gopro charger work time, 0.4404, 5], [nasty, 0.9808, 5], [work great issue, -0.2846, 3], [work suppose simple device simple job , -0.6236, 1], [worth penny order, 0.0, 5], [perfect allow charge work unit, 0.2732, 5], [charger stop work month last suck garbage, 0.0, 5], [work great ipads phone gadget gopro etc money, 0.0, 5], [anchor charger preference adequate take minute charge phone compare anchor complaint, 0.7876, 4], [charge fine slip wall outlet, -0.5994, 5], [buying product online wasnt apple glow review think try glad worth penny ship accomadates device iphone get charge unsupported device popping, 0.6797, 5], [work great issue delivers power say price, 0.7964, 5], [work advertise wish blue socket light bit brighter, 0.8908, 5], [item perform design rattle shook make compare apple counterpart, 0.5267, 4], [thing dont glow blue, 0.5719, 5], [charger seem build port amperage charger nice dont lead sleeping hormone thing keep awake recommend, 0.7351, 5], [, 0.8096, 5]]"
B00QY21BNI,[0.8847],[5],"[[buy, teenager, phone, arrive, look, felt, cheap, mall, variety, daughter, cover, phone, month, go, color, true, picture, teal, heavy, survive, drop, crack, wouldnt, suggest, throw, done, great, job, price, family]]","[[buy teenager phone arrive look felt cheap mall variety daughter cover phone month go color true picture teal heavy survive drop crack wouldnt suggest throw done great job price family, 0.8847, 5]]"
B00QY62P98,"[0.6901, 0.4215, 0.0]","[5, 5, 1]","[[come, side, protect, phone, drop], [return, item, think, stainless, steel, nope, brush], [nice]]","[[come side protect phone drop, 0.6901, 5], [return item think stainless steel nope brush, 0.4215, 5], [nice, 0.0, 1]]"
B00R25VZGO,"[0.659, 0.4939, 0.6369, 0.4404]","[5, 4, 5, 5]","[[decent, phone, price], [verry, good], [phone], [use, phone, indiaright, size, carry, need, alterationsexcellent, receptionand, clear, soundbr, use, month]]","[[decent phone price, 0.659, 5], [verry good, 0.4939, 4], [phone, 0.6369, 5], [use phone indiaright size carry need alterationsexcellent receptionand clear soundbr use month, 0.4404, 5]]"
B00R4TI1A6,"[0.4588, 0.5719]","[5, 5]","[[perfect], [quality, work, charge, iphone]]","[[perfect, 0.4588, 5], [quality work charge iphone, 0.5719, 5]]"
B00R5AAUTO,[0.8442],[3],"[[case, color, material, make, protect, phone, prone, drop, thing, dont, seems, cause, problem, hearing, people, end]]","[[case color material make protect phone prone drop thing dont seems cause problem hearing people end, 0.8442, 3]]"
B00R7NF42M,"[-0.1901, 0.7906]","[4, 5]","[[price, good, delivery, time], [day, seem]]","[[price good delivery time, -0.1901, 4], [day seem, 0.7906, 5]]"
B00RAT7UUM,[0.6866],[5],"[[case, fit, ipod, press, volume, power, button, case, cant, find, single, problem, ill, buy, case]]","[[case fit ipod press volume power button case cant find single problem ill buy case, 0.6866, 5]]"
B00RC5L67W,[0.8922],[5],"[[otterbox, case, fit, pop, loose, case, get, show, team, pride, year]]","[[otterbox case fit pop loose case get show team pride year, 0.8922, 5]]"
B00RDM2R1I,"[0.8519, 0.0]","[5, 1]","[[product, work], [take, picture, stick, self]]","[[product work, 0.8519, 5], [take picture stick self, 0.0, 1]]"
B00RTWYNLY,[0.4939],[5],[[fit]],"[[fit, 0.4939, 5]]"
B00RYCQNXK,"[0.4215, 0.765, 0.6136, 0.4754, 0.7039, 0.8555]","[4, 5, 5, 5, 5, 5]","[[design, love], [case, look, stylish, get], [nice], [fit], [like], [drop, phone, time, year, drop, case, foot, steel, deck, expect, worse, didnt, pay, otter, box, case, couple, scratch, thats, phone, look, operates, case]]","[[design love, 0.4215, 4], [case look stylish get, 0.765, 5], [nice, 0.6136, 5], [fit, 0.4754, 5], [like, 0.7039, 5], [drop phone time year drop case foot steel deck expect worse didnt pay otter box case couple scratch thats phone look operates case, 0.8555, 5]]"
B00RYS9UIY,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00S10KSTE,[0.7351],[5],"[[need, card, modification, perfect, product, come, week, promise]]","[[need card modification perfect product come week promise, 0.7351, 5]]"
B00S4PBNLS,[0.7351],[5],"[[work, price, deliver, quick]]","[[work price deliver quick, 0.7351, 5]]"
B00SKJPKGW,"[0.2263, 0.9423]","[3, 5]","[[unit, pioneer, feature, include, apple, car, play, android, auto, part, screen], [okay, product, star]]","[[unit pioneer feature include apple car play android auto part screen, 0.2263, 3], [okay product star, 0.9423, 5]]"
B00SNVPC42,[0.765],[5],"[[case, great, thank]]","[[case great thank, 0.765, 5]]"
B00SO2G9LA,[0.8591],[4],"[[case, fit, iphone, feel, hence, grip, phone, smooth, slip, thereby, defeat, purpose, give, star, see, hold, dirtbr, br]]","[[case fit iphone feel hence grip phone smooth slip thereby defeat purpose give star see hold dirtbr br, 0.8591, 4]]"
B00SU0Y0NK,[0.7822],[5],"[[case, frost, expect, wasnt, okay, doesnt, take, anything, phone, jasmine, disney, princess, look, great, phone, upcoming, disney, vacation]]","[[case frost expect wasnt okay doesnt take anything phone jasmine disney princess look great phone upcoming disney vacation, 0.7822, 5]]"
B00SWLZURW,[-0.2755],[1],"[[doesnt, fit, screen, wont, stick, contour, screen]]","[[doesnt fit screen wont stick contour screen, -0.2755, 1]]"
B00SYEL6S4,[0.8885],[5],"[[picture, product, great, great, pick, batman, fan]]","[[picture product great great pick batman fan, 0.8885, 5]]"
B00T468U2G,"[0.8279, 0.7501, 0.8957]","[5, 5, 5]","[[ipad, mini, fit, glove, im, surprise, quality, consider, cost, factor, involve, day, see, hold], [awesome, cute, case, slim, perfect, girl], [price, id, recommend, anyone, ipad, mini]]","[[ipad mini fit glove im surprise quality consider cost factor involve day see hold, 0.8279, 5], [awesome cute case slim perfect girl, 0.7501, 5], [price id recommend anyone ipad mini, 0.8957, 5]]"
B00T62Q4NA,[-0.2755],[1],"[[doesnt, fit, phone]]","[[doesnt fit phone, -0.2755, 1]]"
B00T8L5II6,[0.7717],[1],"[[work, door, quit, hold, charge, week]]","[[work door quit hold charge week, 0.7717, 1]]"
B00TQ88LLW,[0.8265],[5],"[[product, stable, nexus, place, view, angle, great, recommend, medium, consumer]]","[[product stable nexus place view angle great recommend medium consumer, 0.8265, 5]]"
B00TSGTK30,[0.7543],[5],"[[perfect, fit, ever, take, time, get, worth]]","[[perfect fit ever take time get worth, 0.7543, 5]]"
B00U0IQIWG,[-0.4215],[1],"[[get, everything, come, box, price, go, phone, package, waste]]","[[get everything come box price go phone package waste, -0.4215, 1]]"
B00UB9NG74,[0.3716],[4],"[[product, charge, edge, give, star, cuz, took, week, get, product]]","[[product charge edge give star cuz took week get product, 0.3716, 4]]"
B00UBVJ9Q4,[0.875],[5],"[[kid, love, hold, investment]]","[[kid love hold investment, 0.875, 5]]"
B00UGQDGT0,[0.2732],[3],"[[grip, cheap, crack]]","[[grip cheap crack, 0.2732, 3]]"
B00USJGJF8,[-0.7912],[1],"[[buy, fake, look, nothing, case, know, own]]","[[buy fake look nothing case know own, -0.7912, 1]]"
B00UT5ATHU,[0.0],[3],"[[make, case, star, difficult, press, power, button]]","[[make case star difficult press power button, 0.0, 3]]"
B00UV3FAQK,"[0.0, 0.0]","[1, 5]","[[didnt, work, phone, zoom, didnt, snap, photo], [everybodys, ask, get, selfie, stick, fromand, command, site]]","[[didnt work phone zoom didnt snap photo, 0.0, 1], [everybodys ask get selfie stick fromand command site, 0.0, 5]]"
B00UVSNQPM,"[-0.5894, 0.6983, 0.8176, 0.6249, 0.5994, 0.4215, 0.9672, -0.154, 0.707, 0.0, 0.1531, -0.5232, 0.8992, 0.4404, 0.5719, 0.6249, 0.9169]","[4, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 3, 2, 5, 5, 5, 5]","[[nice, thank], [protection, watch, body], [woowwww, right, bos, dale, case, awesome, excite, sadden, hand, dumb, didnt, purchase, watch, ], [awesome, product, give, apple, watch, sportier, look, add, protection], [satisfy], [husband, love], [install, investmentgreat, product], [case, phone, feel, overpay, one, apple, watch, bargain, work, protect, edge, keep, look], [decent, protective, case, thought, go, break, crown, try, pry, crown, difficult, get, want, clean, watch, time, take, leave, didnt, want, spend, hour, try, get, look, watch, help, protect, watch, bump, wall, stuff], [put, havent, regret, make, watch, beefier, look, thing, didnt, screen, protector, leave, gap, mm, screen, protector, outer, ring, protection, problem, instal], [watch, get, day, day, wear, remove, nicer, look, people, think, gshock, watch], [worth, money, instruction, accompany, package, slide, case, way, look, go, cant, access, know, buckle, way, get, cut, fit, deal, face, block], [go, scratch, mar], [mm, gray, apple, watch, sport, case, offer, amaze, protection, look, black, sport, band, scratch, others, mention, apple, stainless, steel, product, scratch, think, ipod, touch, generation, stainless, steel, plat, something, go, deal, decide, go, stainless, steel, version, ive, inspect, aluminum, apple, watch, see, scratch, put, case, suggestion, spigen, come, color, match, sport, band, apple, sell, website, plan, get, band, dont, think, look, nice, black, case, solid, apple, watch, case, come, promise, spigen, let, case, problem, customer, service, hesitate, contact], [fit, watch, match, fleuro, band, soft, take, watch, rigid, stay, place, wish, letter, front, watch, werent, leave, hand, person, look, stupid, word, upside, watch, mode, thats, make, leave, hand, version, look, clockwork, synergy, nylon, band, photo, attach], [excellent, great, look]]","[[nice thank, -0.5894, 4], [protection watch body, 0.6983, 5], [woowwww right bos dale case awesome excite sadden hand dumb didnt purchase watch , 0.8176, 3], [awesome product give apple watch sportier look add protection, 0.6249, 5], [satisfy, 0.5994, 5], [husband love, 0.4215, 5], [install investmentgreat product, 0.9672, 5], [case phone feel overpay one apple watch bargain work protect edge keep look, -0.154, 5], [decent protective case thought go break crown try pry crown difficult get want clean watch time take leave didnt want spend hour try get look watch help protect watch bump wall stuff, 0.707, 5], [put havent regret make watch beefier look thing didnt screen protector leave gap mm screen protector outer ring protection problem instal, 0.0, 4], [watch get day day wear remove nicer look people think gshock watch, 0.1531, 5], [worth money instruction accompany package slide case way look go cant access know buckle way get cut fit deal face block, -0.5232, 3], [go scratch mar, 0.8992, 2], [mm gray apple watch sport case offer amaze protection look black sport band scratch others mention apple stainless steel product scratch think ipod touch generation stainless steel plat something go deal decide go stainless steel version ive inspect aluminum apple watch see scratch put case suggestion spigen come color match sport band apple sell website plan get band dont think look nice black case solid apple watch case come promise spigen let case problem customer service hesitate contact, 0.4404, 5], [fit watch match fleuro band soft take watch rigid stay place wish letter front watch werent leave hand person look stupid word upside watch mode thats make leave hand version look clockwork synergy nylon band photo attach, 0.5719, 5], [excellent great look, 0.6249, 5], [, 0.9169, 5]]"
B00UY1YWKO,[0.9331],[4],"[[durability, become, issue, thing, game, changer, set, got, college, fair, wore, get, set, great, onehanded, use, medium, stand]]","[[durability become issue thing game changer set got college fair wore get set great onehanded use medium stand, 0.9331, 4]]"
B00UYMGHY2,[0.9468],[5],"[[im, super, happy, product, deliver, way, faster, expect, picture, perfect, fit]]","[[im super happy product deliver way faster expect picture perfect fit, 0.9468, 5]]"
B00V47CBVO,[0.6387],[3],"[[come, sooner, expect, work, feel, price, cant, complain]]","[[come sooner expect work feel price cant complain, 0.6387, 3]]"
B00V9QGFJO,[0.6249],[5],"[[platinum, phone, look, case]]","[[platinum phone look case, 0.6249, 5]]"
B00VF07YBM,[0.0],[5],"[[husband, use, product, drive]]","[[husband use product drive, 0.0, 5]]"
B00VFTNNCM,[-0.8288],[1],"[[put, horrible, line, screen, look, youre, watch, tv, take, im, go, screen, protector]]","[[put horrible line screen look youre watch tv take im go screen protector, -0.8288, 1]]"
B00VGM1GJ0,[0.8481],[5],"[[product, great, price]]","[[product great price, 0.8481, 5]]"
B00VM29GOQ,[0.5994],[5],[[love]],"[[love, 0.5994, 5]]"
B00VSLBKPY,[0.5719],[5],"[[granddaughter, love]]","[[granddaughter love, 0.5719, 5]]"
